Part number,Part ID,Label,Assembly,Material/display role,Solid count,Volume estimate mm3,X mm,Y mm,Z mm,Fidelity
SW-0148,ButtonGlyphB,SW-0148 · B,JoyRight,white,1,0.02239171222756923,1.5658454181207873,2.208053891275167,0.01200019999999924,Approximate exterior detail; published envelope dimensions
SW-0149,JoyRFaceButton3,SW-0149 · Y 键,JoyRight,black,1,63.129432466494634,6.360000200000002,6.360000200000002,2.0,Approximate exterior detail; published envelope dimensions
SW-0150,JoyRButtonStem3,SW-0150 · 按键传力柱,JoyRight,black,1,10.30159647038628,2.1999999999999886,2.200000000000003,2.710000000000001,Approximate exterior detail; published envelope dimensions
SW-0151,ButtonGlyphY,SW-0151 · Y,JoyRight,white,1,0.012142202683895346,1.8615666946308806,2.2080536912751683,0.012000000000000455,Approximate exterior detail; published envelope dimensions
SW-0152,MinusButton,SW-0152 · 减号按钮,JoyLeft,black,1,14.074051296062166,5.400000000000006,1.75,1.5,Approximate exterior detail; published envelope dimensions
SW-0153,PlusButton,SW-0153 · 加号按钮,JoyRight,black,1,23.101991118430796,5.400000000000006,5.400000000000006,1.5,Approximate exterior detail; published envelope dimensions
SW-0154,CaptureButton,SW-0154 · 截图按钮,JoyLeft,black,1,40.43043131102418,5.599999999999994,5.599999999999998,1.3000000000000007,Approximate exterior detail; published envelope dimensions
SW-0155,CaptureGlyph,SW-0155 · 截图符号,JoyLeft,rubber,1,0.06700451643429461,3.3000000000000114,3.299999999999997,0.018000000000000682,Approximate exterior detail; published envelope dimensions
SW-0156,HomeRing,SW-0156 · HOME 按键金属圈,JoyRight,metal,1,7.443862421011593,7.099999999999994,7.099999999999998,0.5500000000000007,Approximate exterior detail; published envelope dimensions
SW-0157,HomeButton,SW-0157 · HOME 按钮,JoyRight,black,1,27.92140736360384,5.560000000000002,5.560000000000002,1.1500000000000004,Approximate exterior detail; published envelope dimensions
SW-0158,HomeGlyph,SW-0158 · HOME 房屋图标,JoyRight,white,1,0.10062999999999933,2.8000000000000114,2.700000000000003,0.02000000000000135,Approximate exterior detail; published envelope dimensions
SW-0159,JoyLBumper,SW-0159 · L 肩键,JoyLeft,black,1,502.2342668114804,30.48809440061636,7.900000000000006,2.4000000000000004,Approximate exterior detail; published envelope dimensions
SW-0160,JoyLTriggerAxle,SW-0160 · 扳机转轴,JoyLeft,metal,1,17.255197649841943,13.0,1.2999999999999972,1.3,Approximate exterior detail; published envelope dimensions
SW-0161,JoyLRelease,SW-0161 · 手柄释放按钮,JoyLeft,black,1,23.324701038327966,3.3000000000000114,4.900000000000006,1.5,Approximate exterior detail; published envelope dimensions
SW-0162,JoyLSL,SW-0162 · SL 键,JoyRailL,blue,1,16.792964473723103,0.75,7.399999999999999,3.1000000000000014,Approximate exterior detail; published envelope dimensions
SW-0163,JoyLSR,SW-0163 · SR 键,JoyRailL,blue,1,16.792964473723103,0.75,7.399999999999999,3.1000000000000014,Approximate exterior detail; published envelope dimensions
SW-0164,JoyLSync,SW-0164 · SYNC 配对按钮,JoyRailL,black,1,2.042035224833371,0.6500000000000057,2.0,2.0,Approximate exterior detail; published envelope dimensions
SW-0165,JoyLLED1,SW-0165 · 玩家指示灯,JoyRailL,led,1,0.1285699111843094,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0166,JoyLLED2,SW-0166 · 玩家指示灯,JoyRailL,rubber,1,0.12856991118430938,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0167,JoyLLED3,SW-0167 · 玩家指示灯,JoyRailL,rubber,1,0.12856991118430938,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0168,JoyLLED4,SW-0168 · 玩家指示灯,JoyRailL,rubber,1,0.1285699111843094,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0169,JoyLScrew1,SW-0169 · 三翼槽紧固螺钉,JoyLeft,black,1,5.69788700084003,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0170,JoyLScrew2,SW-0170 · 三翼槽紧固螺钉,JoyLeft,black,1,5.69788700084003,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0171,JoyLScrew3,SW-0171 · 三翼槽紧固螺钉,JoyLeft,black,1,5.697887000840028,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0172,JoyLScrew4,SW-0172 · 三翼槽紧固螺钉,JoyLeft,black,1,5.697887000840029,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0173,TriggerLegendL,SW-0173 · ZL,JoyLeft,white,2,0.030331776406467836,3.687181208053687,2.2550335570469855,0.011999999999999567,Approximate exterior detail; published envelope dimensions
SW-0174,JoyRTriggerAxle,SW-0174 · 扳机转轴,JoyRight,metal,1,17.255197649841943,13.0,1.2999999999999972,1.3,Approximate exterior detail; published envelope dimensions
SW-0175,JoyRRelease,SW-0175 · 手柄释放按钮,JoyRight,black,1,23.324701038327966,3.3000000000000114,4.900000000000006,1.5,Approximate exterior detail; published envelope dimensions
SW-0176,JoyRSL,SW-0176 · SL 键,JoyRailR,red,1,16.792964473723103,0.75,7.399999999999999,3.1000000000000014,Approximate exterior detail; published envelope dimensions
SW-0177,JoyRSR,SW-0177 · SR 键,JoyRailR,red,1,16.792964473723103,0.75,7.399999999999999,3.1000000000000014,Approximate exterior detail; published envelope dimensions
SW-0178,JoyRSync,SW-0178 · SYNC 配对按钮,JoyRailR,black,1,2.042035224833371,0.6500000000000057,2.0,2.0,Approximate exterior detail; published envelope dimensions
SW-0179,JoyRLED1,SW-0179 · 玩家指示灯,JoyRailR,led,1,0.12856991118430938,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0180,JoyRLED2,SW-0180 · 玩家指示灯,JoyRailR,rubber,1,0.12856991118430935,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0181,JoyRLED3,SW-0181 · 玩家指示灯,JoyRailR,rubber,1,0.12856991118430935,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0182,JoyRLED4,SW-0182 · 玩家指示灯,JoyRailR,rubber,1,0.12856991118430938,0.12000000000000455,1.3500000000000005,0.8000000000000003,Approximate exterior detail; published envelope dimensions
SW-0183,JoyRScrew1,SW-0183 · 三翼槽紧固螺钉,JoyRight,black,1,5.697887000840031,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0184,JoyRScrew2,SW-0184 · 三翼槽紧固螺钉,JoyRight,black,1,5.697887000840029,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0185,JoyRScrew3,SW-0185 · 三翼槽紧固螺钉,JoyRight,black,1,5.69788700084003,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0186,JoyRScrew4,SW-0186 · 三翼槽紧固螺钉,JoyRight,black,1,5.697887000840029,2.5,2.5,2.86,Approximate exterior detail; published envelope dimensions
SW-0187,TriggerLegendR,SW-0187 · ZR,JoyRight,white,2,0.039567769249132446,4.04053701275167,2.2550337570469807,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW-0188,IRWindow,SW-0188 · 右 Joy-Con 红外透镜窗,JoyRight,screen,1,60.18359541150805,14.400000000000006,0.6799999999999997,6.200000000000001,Approximate exterior detail; published envelope dimensions
SW-0189,BatteryTitle,SW-0189 · NINTENDO  HAC-,TabletInternal,white,15,0.41265289911983094,39.365184663758384,2.923490132885906,0.012000199999999683,Approximate exterior detail; published envelope dimensions
SW-0190,BatteryEnergy,SW-0190 · Li-ion   3.7 V   4310 mAh,TabletInternal,white,19,0.1537847862849648,31.41652694563758,1.99731563624161,0.012000199999999683,Approximate exterior detail; published envelope dimensions
SW-0191,BatteryCaution,SW-0191 · INTERNAL LAYOUT STUDY,TabletInternal,white,19,0.17910206256925362,29.42350671140939,1.7540941597315436,0.012000199999999683,Approximate exterior detail; published envelope dimensions
SW-0192,TegraPackage,SW-0192 · Tegra 封装示意,TabletInternal,black,1,599.842267650097,20.0,20.0,1.5,Schematic internal layout
SW-0193,TegraMark,SW-0193 · TEGRA,TabletInternal,white,5,0.09200740767758099,10.365302013422813,2.338792146308725,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW-0194,RAM1Package,SW-0194 · RAM1 封装示意,TabletInternal,black,1,153.88432961007123,10.0,14.0,1.0999999999999996,Schematic internal layout
SW-0195,RAM2Package,SW-0195 · RAM2 封装示意,TabletInternal,black,1,153.88432961007123,10.0,14.0,1.0999999999999996,Schematic internal layout
SW-0196,PMICPackage,SW-0196 · PMIC 封装示意,TabletInternal,black,1,64.70536059005829,8.0,9.0,0.9000000000000004,Schematic internal layout
SW-0197,WiFiPackage,SW-0197 · WiFi 封装示意,TabletInternal,black,1,119.89484510006474,10.0,12.0,1.0,Schematic internal layout
SW-0198,AudioICPackage,SW-0198 · AudioIC 封装示意,TabletInternal,black,1,28.715876080051807,6.0,6.0,0.8000000000000007,Schematic internal layout
SW-0199,EMMCBoard,SW-0199 · eMMC 存储子板,TabletInternal,pcb,1,262.08796447372305,25.0,14.0,0.75,Schematic internal layout
SW-0200,EMMCPackage,SW-0200 · eMMC 封装,TabletInternal,black,1,205.5489203070318,17.0,11.0,1.0999999999999996,Schematic internal layout
SW-0201,GameCardCage,SW-0201 · 游戏卡金属卡座,TabletInternal,metal,1,531.336883365347,29.199999999999996,17.0,3.2,Schematic internal layout
SW-0202,GameCardContact1,SW-0202 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633966,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0203,GameCardContact2,SW-0203 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633965,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0204,GameCardContact3,SW-0204 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633965,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0205,GameCardContact4,SW-0205 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633966,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0206,GameCardContact5,SW-0206 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633965,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0207,GameCardContact6,SW-0207 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633966,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0208,GameCardContact7,SW-0208 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633965,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0209,GameCardContact8,SW-0209 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633965,0.5499999999999972,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0210,GameCardContact9,SW-0210 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339936,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0211,GameCardContact10,SW-0211 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339925,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0212,GameCardContact11,SW-0212 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339936,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0213,GameCardContact12,SW-0213 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633994,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0214,GameCardContact13,SW-0214 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339936,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0215,GameCardContact14,SW-0215 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339936,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0216,GameCardContact15,SW-0216 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339936,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0217,GameCardContact16,SW-0217 · 游戏卡连接器金触片,TabletInternal,gold,1,0.32978539816339936,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0218,GameCardContact17,SW-0218 · 游戏卡连接器金触片,TabletInternal,gold,1,0.3297853981633993,0.5500000000000114,6.0000000000000036,0.09999999999999964,Schematic internal layout
SW-0219,Passive1Terminal-1,SW-0219 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0220,Passive1Terminal1,SW-0220 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0221,Passive2Terminal-1,SW-0221 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0222,Passive2Terminal1,SW-0222 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0223,Passive3Terminal-1,SW-0223 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0224,Passive3Terminal1,SW-0224 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0225,Passive4Terminal-1,SW-0225 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0226,Passive4Terminal1,SW-0226 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0227,Passive5Terminal-1,SW-0227 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0228,Passive5Terminal1,SW-0228 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0229,Passive6Terminal-1,SW-0229 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0230,Passive6Terminal1,SW-0230 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0231,Passive7Terminal-1,SW-0231 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0232,Passive7Terminal1,SW-0232 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0233,Passive8Terminal-1,SW-0233 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0234,Passive8Terminal1,SW-0234 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0235,Passive9Terminal-1,SW-0235 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0236,Passive9Terminal1,SW-0236 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0237,Passive10Terminal-1,SW-0237 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0238,Passive10Terminal1,SW-0238 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0239,Passive11Terminal-1,SW-0239 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0240,Passive11Terminal1,SW-0240 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0241,Passive12Terminal-1,SW-0241 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0242,Passive12Terminal1,SW-0242 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0243,Passive13Terminal-1,SW-0243 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0244,Passive13Terminal1,SW-0244 · 器件焊端,TabletInternal,metal,1,0.1525268140899332,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0245,Passive14Terminal-1,SW-0245 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0246,Passive14Terminal1,SW-0246 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0247,Passive15Terminal-1,SW-0247 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0248,Passive15Terminal1,SW-0248 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0249,Passive16Terminal-1,SW-0249 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0250,Passive16Terminal1,SW-0250 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0251,Passive17Terminal-1,SW-0251 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0252,Passive17Terminal1,SW-0252 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0253,Passive18Terminal-1,SW-0253 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0254,Passive18Terminal1,SW-0254 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9400000000000119,0.6500000000000004,Schematic internal layout
SW-0255,Passive19Terminal-1,SW-0255 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0256,Passive19Terminal1,SW-0256 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0257,Passive20Terminal-1,SW-0257 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0258,Passive20Terminal1,SW-0258 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0259,Passive21Terminal-1,SW-0259 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0260,Passive21Terminal1,SW-0260 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0261,Passive22Terminal-1,SW-0261 · 器件焊端,TabletInternal,metal,1,0.1525268140899334,0.25,0.9400000000000013,0.6500000000000004,Schematic internal layout
SW-0262,Passive22Terminal1,SW-0262 · 器件焊端,TabletInternal,metal,1,0.1525268140899334,0.25,0.9400000000000013,0.6500000000000004,Schematic internal layout
SW-0263,Passive23Terminal-1,SW-0263 · 器件焊端,TabletInternal,metal,1,0.15252681408993335,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0264,Passive23Terminal1,SW-0264 · 器件焊端,TabletInternal,metal,1,0.15252681408993335,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0265,Passive24Terminal-1,SW-0265 · 器件焊端,TabletInternal,metal,1,0.1525268140899333,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0266,Passive24Terminal1,SW-0266 · 器件焊端,TabletInternal,metal,1,0.15252681408993332,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0267,Passive25Terminal-1,SW-0267 · 器件焊端,TabletInternal,metal,1,0.15252681408993335,0.25,0.9400000000000004,0.6500000000000004,Schematic internal layout
SW-0268,Passive25Terminal1,SW-0268 · 器件焊端,TabletInternal,metal,1,0.15252681408993338,0.25,0.9400000000000004,0.6500000000000004,Schematic internal layout
SW-0269,Passive26Terminal-1,SW-0269 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0270,Passive26Terminal1,SW-0270 · 器件焊端,TabletInternal,metal,1,0.15252681408993324,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0271,Passive27Terminal-1,SW-0271 · 器件焊端,TabletInternal,metal,1,0.1525268140899332,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0272,Passive27Terminal1,SW-0272 · 器件焊端,TabletInternal,metal,1,0.1525268140899332,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0273,Passive28Terminal-1,SW-0273 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0274,Passive28Terminal1,SW-0274 · 器件焊端,TabletInternal,metal,1,0.15252681408993327,0.25,0.9399999999999977,0.6500000000000004,Schematic internal layout
SW-0275,Passive29Terminal-1,SW-0275 · 器件焊端,TabletInternal,metal,1,0.15252681408993343,0.25,0.9400000000000013,0.6500000000000004,Schematic internal layout
SW-0276,Passive29Terminal1,SW-0276 · 器件焊端,TabletInternal,metal,1,0.15252681408993343,0.25,0.9400000000000013,0.6500000000000004,Schematic internal layout
SW-0277,Passive30Terminal-1,SW-0277 · 器件焊端,TabletInternal,metal,1,0.15252681408993332,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0278,Passive30Terminal1,SW-0278 · 器件焊端,TabletInternal,metal,1,0.15252681408993332,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0279,Passive31Terminal-1,SW-0279 · 器件焊端,TabletInternal,metal,1,0.15252681408993332,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0280,Passive31Terminal1,SW-0280 · 器件焊端,TabletInternal,metal,1,0.15252681408993332,0.25,0.94,0.6500000000000004,Schematic internal layout
SW-0281,Passive32Terminal-1,SW-0281 · 器件焊端,TabletInternal,metal,1,0.15252681408993335,0.25,0.9400000000000004,0.6500000000000004,Schematic internal layout
SW-0282,Passive32Terminal1,SW-0282 · 器件焊端,TabletInternal,metal,1,0.15252681408993335,0.25,0.9400000000000004,0.6500000000000004,Schematic internal layout
SW-0283,FanHousing,SW-0283 · 离心风扇壳体,TabletInternal,black,1,948.2583265595422,32.8,32.8,4.900000000000001,Schematic internal layout
SW-0284,FanTopPlate,SW-0284 · 风扇金属盖板,TabletInternal,metal,1,140.02863855213093,32.8,32.8,0.3500000000000001,Schematic internal layout
SW-0285,FanHub,SW-0285 · 风扇电机轮毂,TabletInternal,black,1,267.19245518781196,9.0,9.0,4.2,Schematic internal layout
SW-0286,FanVane1,SW-0286 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999995,8.850000000000001,2.3500000000000014,3.4000000000000004,Schematic internal layout
SW-0287,FanVane2,SW-0287 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999998,8.103274805081917,4.508710431916118,3.4000000000000004,Schematic internal layout
SW-0288,FanVane3,SW-0288 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000007,6.804324823492287,6.36015969889343,3.4000000000000004,Schematic internal layout
SW-0289,FanVane4,SW-0289 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000004,5.041671349860081,7.778174593052029,3.4000000000000004,Schematic internal layout
SW-0290,FanVane5,SW-0290 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999997,2.935436305490768,8.666119742735397,3.4000000000000004,Schematic internal layout
SW-0291,FanVane6,SW-0291 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000004,0.6291561279401137,9.017785361548846,3.4000000000000004,Schematic internal layout
SW-0292,FanVane7,SW-0292 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000002,2.3499999999999996,8.850000000000005,3.4000000000000004,Schematic internal layout
SW-0293,FanVane8,SW-0293 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999998,4.508710431916118,8.103274805081917,3.4000000000000004,Schematic internal layout
SW-0294,FanVane9,SW-0294 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000004,6.360159698893433,6.804324823492287,3.4000000000000004,Schematic internal layout
SW-0295,FanVane10,SW-0295 · 离心叶轮叶片,TabletInternal,rubber,1,10.06315,7.778174593052022,5.0416713498600885,3.4000000000000004,Schematic internal layout
SW-0296,FanVane11,SW-0296 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000011,8.6661197427354,2.9354363054907644,3.4000000000000004,Schematic internal layout
SW-0297,FanVane12,SW-0297 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000004,9.017785361548842,0.6291561279401137,3.4000000000000004,Schematic internal layout
SW-0298,FanVane13,SW-0298 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999997,8.85,2.3500000000000014,3.4000000000000004,Schematic internal layout
SW-0299,FanVane14,SW-0299 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999995,8.10327480508192,4.508710431916118,3.4000000000000004,Schematic internal layout
SW-0300,FanVane15,SW-0300 · 离心叶轮叶片,TabletInternal,rubber,1,10.06315000000001,6.8043248234922835,6.3601596988934315,3.4000000000000004,Schematic internal layout
SW-0301,FanVane16,SW-0301 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999991,5.041671349860085,7.778174593052022,3.4000000000000004,Schematic internal layout
SW-0302,FanVane17,SW-0302 · 离心叶轮叶片,TabletInternal,rubber,1,10.06315000000002,2.9354363054907733,8.6661197427354,3.400000000000002,Schematic internal layout
SW-0303,FanVane18,SW-0303 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999993,0.6291561279401154,9.017785361548842,3.4000000000000004,Schematic internal layout
SW-0304,FanVane19,SW-0304 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999997,2.3500000000000014,8.850000000000001,3.4000000000000004,Schematic internal layout
SW-0305,FanVane20,SW-0305 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000011,4.508710431916107,8.103274805081925,3.4000000000000004,Schematic internal layout
SW-0306,FanVane21,SW-0306 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999993,6.36015969889343,6.80432482349228,3.4000000000000004,Schematic internal layout
SW-0307,FanVane22,SW-0307 · 离心叶轮叶片,TabletInternal,rubber,1,10.063149999999998,7.778174593052022,5.0416713498600885,3.4000000000000004,Schematic internal layout
SW-0308,FanVane23,SW-0308 · 离心叶轮叶片,TabletInternal,rubber,1,10.06315,8.66611974273539,2.9354363054907786,3.4000000000000004,Schematic internal layout
SW-0309,FanVane24,SW-0309 · 离心叶轮叶片,TabletInternal,rubber,1,10.063150000000004,9.017785361548842,0.6291561279401137,3.4000000000000004,Schematic internal layout
SW-0310,SoCThermalPad,SW-0310 · SoC 导热垫,TabletInternal,rubber,1,151.58755220230563,19.0,19.0,0.41999999999999993,Schematic internal layout
