Part number,Part ID,Label,Assembly,Material/display role,Solid count,Volume estimate mm3,X mm,Y mm,Z mm,Fidelity
SW2-0148,ConsoleMagnetR1,SW2-0148 · 主机磁吸磁体示意,TabletInternal,metal,1,314.8878976358713,2.75,18.0,6.400000000000002,Schematic internal layout
SW2-0149,JoyRSteelTarget1,SW2-0149 · 手柄磁吸钢质靶片,JoyInternalR,metal,1,81.4279644737231,0.75,17.599999999999998,6.200000000000002,Schematic internal layout
SW2-0150,ConsoleConnectorR,SW2-0150 · 主机磁吸多触点接插件,Tablet,black,1,13.157079632679551,0.20000000000000284,17.6,3.75,Approximate exterior detail; published envelope dimensions
SW2-0151,JoyRMagneticSpine,SW2-0151 · 磁吸手柄彩色连接脊,JoyMountR,orange,1,3369.0649884349164,4.200000000000003,103.4,9.800000000000004,Approximate exterior detail; published envelope dimensions
SW2-0152,JoyRConnector,SW2-0152 · 手柄多触点接插件,JoyMountR,black,1,32.288086256175966,0.5,17.5,3.7,Approximate exterior detail; published envelope dimensions
SW2-0153,ConsoleContactR1,SW2-0153 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0154,JoyRContact1,SW2-0154 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0155,ConsoleContactR2,SW2-0155 · 主机连接触点示意,Tablet,gold,1,0.03330000000000771,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0156,JoyRContact2,SW2-0156 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0157,ConsoleContactR3,SW2-0157 · 主机连接触点示意,Tablet,gold,1,0.03330000000000771,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0158,JoyRContact3,SW2-0158 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994822,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0159,ConsoleContactR4,SW2-0159 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0160,JoyRContact4,SW2-0160 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0161,ConsoleContactR5,SW2-0161 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0162,JoyRContact5,SW2-0162 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0163,ConsoleContactR6,SW2-0163 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.72,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0164,JoyRContact6,SW2-0164 · 手柄连接触点示意,JoyMountR,gold,1,0.02591999999999483,0.01999999999999602,0.72,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0165,ConsoleContactR7,SW2-0165 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.72,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0166,JoyRContact7,SW2-0166 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.72,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0167,ConsoleContactR8,SW2-0167 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.72,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0168,JoyRContact8,SW2-0168 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.72,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0169,ConsoleContactR9,SW2-0169 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0170,JoyRContact9,SW2-0170 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0171,ConsoleContactR10,SW2-0171 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0172,JoyRContact10,SW2-0172 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0173,ConsoleContactR11,SW2-0173 · 主机连接触点示意,Tablet,gold,1,0.03330000000000771,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0174,JoyRContact11,SW2-0174 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994822,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0175,ConsoleContactR12,SW2-0175 · 主机连接触点示意,Tablet,gold,1,0.03330000000000772,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0176,JoyRContact12,SW2-0176 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994826,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0177,ConsoleContactR13,SW2-0177 · 主机连接触点示意,Tablet,gold,1,0.03330000000000771,0.025000000000005684,0.7199999999999998,1.8500000000000005,Approximate exterior detail; published envelope dimensions
SW2-0178,JoyRContact13,SW2-0178 · 手柄连接触点示意,JoyMountR,gold,1,0.025919999999994822,0.01999999999999602,0.7199999999999998,1.7999999999999998,Approximate exterior detail; published envelope dimensions
SW2-0179,JoyLStickAccent,SW2-0179 · 摇杆彩色装饰圈,JoyLeft,blue,1,7.297743805100588,14.599999999999994,14.599999999999998,0.2599999999999998,Approximate exterior detail; published envelope dimensions
SW2-0180,JoyLStickBoot,SW2-0180 · 摇杆防尘球罩,JoyLeft,black,1,773.5059262066718,12.900000000000006,12.900000000000002,6.5000000000000036,Approximate exterior detail; published envelope dimensions
SW2-0181,JoyLStickStem,SW2-0181 · 加大摇杆颈柱,JoyLeft,black,1,151.60305128611935,6.699999999999989,6.700000000000003,4.300000000000001,Approximate exterior detail; published envelope dimensions
SW2-0182,JoyLStickCap,SW2-0182 · 大尺寸凹面摇杆帽,JoyLeft,rubber,1,637.9342015050588,17.100000199999982,17.1000002,3.1000001000000026,Approximate exterior detail; published envelope dimensions
SW2-0183,JoyRStickAccent,SW2-0183 · 摇杆彩色装饰圈,JoyRight,orange,1,7.297743805100588,14.599999999999994,14.6,0.2599999999999998,Approximate exterior detail; published envelope dimensions
SW2-0184,JoyRStickBoot,SW2-0184 · 摇杆防尘球罩,JoyRight,black,1,773.5059262066721,12.900000000000006,12.9,6.5000000000000036,Approximate exterior detail; published envelope dimensions
SW2-0185,JoyRStickStem,SW2-0185 · 加大摇杆颈柱,JoyRight,black,1,151.60305128611935,6.699999999999989,6.7,4.300000000000001,Approximate exterior detail; published envelope dimensions
SW2-0186,JoyRStickCap,SW2-0186 · 大尺寸凹面摇杆帽,JoyRight,rubber,1,637.9342015050588,17.100000199999982,17.1000002,3.1000001000000026,Approximate exterior detail; published envelope dimensions
SW2-0187,JoyLFaceButton0,SW2-0187 · 方向按键,JoyLeft,black,1,79.171243910465,7.400000199999994,7.400000199999999,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0188,JoyLButtonStem0,SW2-0188 · 按键传力柱,JoyLeft,black,1,9.883450488193482,2.1999999999999886,2.1999999999999993,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0189,Arrow0,SW2-0189 · 方向箭头,JoyLeft,white,1,0.027280000000000065,2.200000000000003,1.5500000000000007,0.016000000000000014,Approximate exterior detail; published envelope dimensions
SW2-0190,JoyLFaceButton1,SW2-0190 · 方向按键,JoyLeft,black,1,79.17124391046501,7.400000199999994,7.400000200000001,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0191,JoyLButtonStem1,SW2-0191 · 按键传力柱,JoyLeft,black,1,9.883450488193485,2.1999999999999886,2.2,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0192,Arrow1,SW2-0192 · 方向箭头,JoyLeft,white,1,0.027279999999999985,1.5499999999999972,2.200000000000001,0.016000000000000014,Approximate exterior detail; published envelope dimensions
SW2-0193,JoyLFaceButton2,SW2-0193 · 方向按键,JoyLeft,black,1,79.171243910465,7.400000199999994,7.400000199999997,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0194,JoyLButtonStem2,SW2-0194 · 按键传力柱,JoyLeft,black,1,9.883450488193482,2.1999999999999886,2.1999999999999993,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0195,Arrow2,SW2-0195 · 方向箭头,JoyLeft,white,1,0.027280000000000065,2.200000000000003,1.5500000000000007,0.016000000000000014,Approximate exterior detail; published envelope dimensions
SW2-0196,JoyLFaceButton3,SW2-0196 · 方向按键,JoyLeft,black,1,79.17124391046498,7.40000019999998,7.400000200000001,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0197,JoyLButtonStem3,SW2-0197 · 按键传力柱,JoyLeft,black,1,9.883450488193487,2.1999999999999886,2.2,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0198,Arrow3,SW2-0198 · 方向箭头,JoyLeft,white,1,0.02728000000000023,1.5500000000000114,2.2000000000000006,0.016000000000000014,Approximate exterior detail; published envelope dimensions
SW2-0199,JoyRFaceButton0,SW2-0199 · X 按键,JoyRight,black,1,79.171243910465,7.400000199999994,7.400000200000008,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0200,JoyRButtonStem0,SW2-0200 · 按键传力柱,JoyRight,black,1,9.883450488193473,2.1999999999999886,2.200000000000003,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0201,GlyphX,SW2-0201 · X,JoyRight,white,1,0.02143581932278557,2.171098993288595,2.5369127516778534,0.012000000000000455,Approximate exterior detail; published envelope dimensions
SW2-0202,JoyRFaceButton1,SW2-0202 · A 按键,JoyRight,black,1,79.171243910465,7.40000019999998,7.400000200000001,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0203,JoyRButtonStem1,SW2-0203 · 按键传力柱,JoyRight,black,1,9.883450488193505,2.1999999999999886,2.200000000000003,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0204,GlyphA,SW2-0204 · A,JoyRight,white,1,0.023467258484274646,2.3239932885906143,2.5369127516778534,0.012000000000000455,Approximate exterior detail; published envelope dimensions
SW2-0205,JoyRFaceButton2,SW2-0205 · B 按键,JoyRight,black,1,79.171243910465,7.400000199999994,7.400000199999999,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0206,JoyRButtonStem2,SW2-0206 · 按键传力柱,JoyRight,black,1,9.883450488193478,2.1999999999999886,2.200000000000003,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0207,GlyphB,SW2-0207 · B,JoyRight,white,1,0.029558276530372046,1.7990564080536728,2.5369129516778557,0.01200019999999924,Approximate exterior detail; published envelope dimensions
SW2-0208,JoyRFaceButton3,SW2-0208 · Y 按键,JoyRight,black,1,79.17124391046501,7.400000199999994,7.400000200000001,1.8499999999999996,Approximate exterior detail; published envelope dimensions
SW2-0209,JoyRButtonStem3,SW2-0209 · 按键传力柱,JoyRight,black,1,9.883450488193487,2.1999999999999886,2.200000000000003,2.5999999999999996,Approximate exterior detail; published envelope dimensions
SW2-0210,GlyphY,SW2-0210 · Y,JoyRight,white,1,0.016028367146328073,2.138821308724843,2.5369127516778534,0.012000000000000455,Approximate exterior detail; published envelope dimensions
SW2-0211,MinusButton,SW2-0211 · 减号按键,JoyLeft,black,1,15.14452431127405,5.800000000000011,1.75,1.5,Approximate exterior detail; published envelope dimensions
SW2-0212,PlusButton,SW2-0212 · 加号按键,JoyRight,black,1,25.753241118430807,5.800000000000011,5.800000000000011,1.5,Approximate exterior detail; published envelope dimensions
SW2-0213,CaptureButton,SW2-0213 · 截图键,JoyLeft,black,1,49.81113256036261,6.0,6.0,1.4000000000000004,Approximate exterior detail; published envelope dimensions
SW2-0214,JoyLFront,SW2-0214 · Joy-Con 2 L 前壳,JoyLeft,shell,1,6333.781500412877,37.0,116.0,6.5,Approximate exterior detail; published envelope dimensions
SW2-0215,CaptureGlyph,SW2-0215 · 截图键圆圈标记,JoyLeft,rubber,1,0.07238229473870994,3.5999999999999943,3.6000000000000014,0.018000000000000682,Approximate exterior detail; published envelope dimensions
SW2-0216,HomeButton,SW2-0216 · HOME 按钮,JoyRight,black,1,52.34992918309353,6.900000000000006,6.899999999999999,1.4000000000000004,Approximate exterior detail; published envelope dimensions
SW2-0217,HomeGlyph,SW2-0217 · HOME 房屋标记,JoyRight,white,1,0.09495900000000125,2.9000000000000057,2.6999999999999993,0.018000000000000682,Approximate exterior detail; published envelope dimensions
SW2-0218,CButton,SW2-0218 · C 聊天键,JoyRight,black,1,46.50713256036261,5.800000000000011,5.800000000000004,1.4000000000000004,Approximate exterior detail; published envelope dimensions
SW2-0219,JoyRFront,SW2-0219 · Joy-Con 2 R 前壳,JoyRight,shell,1,6273.346863334344,37.0,116.0,6.5,Approximate exterior detail; published envelope dimensions
SW2-0220,CGlyph,SW2-0220 · C,JoyRight,white,1,0.024566090262685573,2.2726512067114015,2.9234901328859024,0.01200019999999924,Approximate exterior detail; published envelope dimensions
SW2-0221,JoyLBumper,SW2-0221 · L 弧形肩键,JoyLeft,black,1,164.42321780800665,33.900000000000006,29.900000000000002,1.6500000000000004,Approximate exterior detail; published envelope dimensions
SW2-0222,JoyLTrigger,SW2-0222 · ZL 后扳机,JoyLeft,black,1,4002.975809797114,35.067851380257224,23.700000000000017,6.2,Approximate exterior detail; published envelope dimensions
SW2-0223,JoyLTriggerPin,SW2-0223 · 扳机支承销,JoyLeft,metal,1,15.927874753700255,12.0,1.2999999999999972,1.3000000000000003,Approximate exterior detail; published envelope dimensions
SW2-0224,JoyLRelease,SW2-0224 · 磁吸手柄释放键,JoyLeft,black,1,74.91492689900704,7.700000000000017,6.200000000000003,1.65,Approximate exterior detail; published envelope dimensions
SW2-0225,JoyLEjector0,SW2-0225 · 磁吸分离顶脚,JoyMountL,black,1,10.38119449019235,0.75,4.200000000000003,3.5,Approximate exterior detail; published envelope dimensions
SW2-0226,JoyLEjector1,SW2-0226 · 磁吸分离顶脚,JoyMountL,black,1,4.837964473723101,0.75,2.0,3.5,Approximate exterior detail; published envelope dimensions
SW2-0227,JoyLSL,SW2-0227 · SL 侧键,JoyMountL,blue,1,153.95715851175123,1.3000000000000114,20.400000000000002,5.900000000000001,Approximate exterior detail; published envelope dimensions
SW2-0228,JoyLSR,SW2-0228 · SR 侧键,JoyMountL,blue,1,153.9571585117512,1.3000000000000114,20.400000000000002,5.900000000000001,Approximate exterior detail; published envelope dimensions
SW2-0229,JoyLMouseWindow,SW2-0229 · 光学鼠标窗口,JoyMountL,screen,1,8.75857293382213,0.5,4.5,4.0,Approximate exterior detail; published envelope dimensions
SW2-0230,JoyLSync,SW2-0230 · SYNC 同步键,JoyMountL,blue,1,4.172427743048935,0.8499999999999943,2.5,2.5,Approximate exterior detail; published envelope dimensions
SW2-0231,JoyLMouseSkate0,SW2-0231 · 鼠标滑动脚垫,JoyMountL,blue,1,8.671362215099414,0.20000000000000284,7.400000000000006,7.200000000000003,Approximate exterior detail; published envelope dimensions
SW2-0232,JoyLMouseSkate1,SW2-0232 · 鼠标滑动脚垫,JoyMountL,blue,1,8.671362215099414,0.20000000000000284,7.400000000000006,7.200000000000003,Approximate exterior detail; published envelope dimensions
SW2-0233,JoyLLED1,SW2-0233 · 玩家指示灯,JoyMountL,led,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0234,JoyLLED2,SW2-0234 · 玩家指示灯,JoyMountL,rubber,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0235,JoyLLED3,SW2-0235 · 玩家指示灯,JoyMountL,rubber,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0236,JoyLLED4,SW2-0236 · 玩家指示灯,JoyMountL,rubber,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0237,JoyLScrew0,SW2-0237 · 三翼槽紧固螺钉,JoyLeft,black,1,6.375050178625897,2.4000000000000057,2.4000000000000057,3.3600000000000003,Approximate exterior detail; published envelope dimensions
SW2-0238,JoyLScrew1,SW2-0238 · 三翼槽紧固螺钉,JoyLeft,black,1,6.375050178625897,2.4000000000000057,2.4000000000000057,3.3600000000000003,Approximate exterior detail; published envelope dimensions
SW2-0239,TriggerLegendL,SW2-0239 · ZL,JoyLeft,rubber,2,0.03291208377437914,3.8408137583892596,2.3489932885906057,0.011999999999999567,Approximate exterior detail; published envelope dimensions
SW2-0240,JoyRBumper,SW2-0240 · R 弧形肩键,JoyRight,black,1,164.42321780800592,33.900000000000006,29.900000000000002,1.6500000000000004,Approximate exterior detail; published envelope dimensions
SW2-0241,JoyRTrigger,SW2-0241 · ZR 后扳机,JoyRight,black,1,4002.9657881034946,35.0678515802572,23.70000020000002,6.2000001000000005,Approximate exterior detail; published envelope dimensions
SW2-0242,JoyRTriggerPin,SW2-0242 · 扳机支承销,JoyRight,metal,1,15.927874753700255,12.0,1.2999999999999972,1.3000000000000003,Approximate exterior detail; published envelope dimensions
SW2-0243,JoyRRelease,SW2-0243 · 磁吸手柄释放键,JoyRight,black,1,74.91492689900704,7.700000000000017,6.200000000000003,1.65,Approximate exterior detail; published envelope dimensions
SW2-0244,JoyREjector0,SW2-0244 · 磁吸分离顶脚,JoyMountR,black,1,10.38119449019235,0.75,4.200000000000003,3.5,Approximate exterior detail; published envelope dimensions
SW2-0245,JoyREjector1,SW2-0245 · 磁吸分离顶脚,JoyMountR,black,1,4.837964473723099,0.75,2.0,3.5,Approximate exterior detail; published envelope dimensions
SW2-0246,JoyRSL,SW2-0246 · SL 侧键,JoyMountR,orange,1,153.95715851175004,1.2999999999999972,20.400000000000002,5.900000000000001,Approximate exterior detail; published envelope dimensions
SW2-0247,JoyRSR,SW2-0247 · SR 侧键,JoyMountR,orange,1,153.95715851175,1.2999999999999972,20.400000000000002,5.900000000000001,Approximate exterior detail; published envelope dimensions
SW2-0248,JoyRMouseWindow,SW2-0248 · 光学鼠标窗口,JoyMountR,screen,1,8.75857293382213,0.5,4.5,4.0,Approximate exterior detail; published envelope dimensions
SW2-0249,JoyRSync,SW2-0249 · SYNC 同步键,JoyMountR,orange,1,4.172427743048935,0.8499999999999943,2.5,2.5,Approximate exterior detail; published envelope dimensions
SW2-0250,JoyRMouseSkate0,SW2-0250 · 鼠标滑动脚垫,JoyMountR,orange,1,8.671362215099649,0.20000000000000284,7.400000000000006,7.200000000000003,Approximate exterior detail; published envelope dimensions
SW2-0251,JoyRMouseSkate1,SW2-0251 · 鼠标滑动脚垫,JoyMountR,orange,1,8.671362215099649,0.20000000000000284,7.400000000000006,7.200000000000003,Approximate exterior detail; published envelope dimensions
SW2-0252,JoyRLED1,SW2-0252 · 玩家指示灯,JoyMountR,led,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0253,JoyRLED2,SW2-0253 · 玩家指示灯,JoyMountR,rubber,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0254,JoyRLED3,SW2-0254 · 玩家指示灯,JoyMountR,rubber,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0255,JoyRLED4,SW2-0255 · 玩家指示灯,JoyMountR,rubber,1,0.2700000000000002,1.2000000000000028,1.25,0.17999999999999972,Approximate exterior detail; published envelope dimensions
SW2-0256,JoyRScrew0,SW2-0256 · 三翼槽紧固螺钉,JoyRight,black,1,6.375050178625897,2.4000000000000057,2.4000000000000057,3.3600000000000003,Approximate exterior detail; published envelope dimensions
SW2-0257,JoyRScrew1,SW2-0257 · 三翼槽紧固螺钉,JoyRight,black,1,6.375050178625897,2.4000000000000057,2.4000000000000057,3.3600000000000003,Approximate exterior detail; published envelope dimensions
SW2-0258,TriggerLegendR,SW2-0258 · ZR,JoyRight,rubber,2,0.04293377739706216,4.2088927174496575,2.348993488590608,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW2-0259,BatteryPouch,SW2-0259 · 5220 mAh 电池铝塑包,TabletInternal,battery,1,4422.409730538486,54.0,88.0,4.549999999999999,Schematic internal layout
SW2-0260,BatteryCell,SW2-0260 · 电芯卷叠布局,TabletInternal,rubber,1,15384.589289414176,52.400000000000006,86.4,3.4000000000000004,Schematic internal layout
SW2-0261,BatteryFoam,SW2-0261 · 电池泡棉定位框,TabletInternal,black,1,368.1140523247951,56.0,90.0,0.40000000000000036,Schematic internal layout
SW2-0262,BatteryMark,SW2-0262 · NINTENDO  BEE-,TabletInternal,white,15,0.29343541132806866,32.26069640872482,2.4362418107382595,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW2-0263,BatteryCapacity,SW2-0263 · 3.78 V  5220 mAh,TabletInternal,white,12,0.130923136612651,22.823490132885908,1.9973156362416127,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW2-0264,BatteryNote,SW2-0264 · INTERNAL LAYOUT STUDY,TabletInternal,white,19,0.11622286621970722,23.702269295302017,1.4130203342281868,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW2-0265,Mainboard,SW2-0265 · L 形主板 PCB 示意,TabletInternal,pcb,1,10464.00479668177,124.0,108.0,0.9500000000000615,Schematic internal layout
SW2-0266,SoCPackage,SW2-0266 · SoC 封装布局,TabletInternal,black,1,1685.3739169651387,28.0,28.0,2.1500000000000004,Schematic internal layout
SW2-0267,RAM1Package,SW2-0267 · RAM1 封装布局,TabletInternal,black,1,174.86855637508097,10.0,14.0,1.25,Schematic internal layout
SW2-0268,RAM2Package,SW2-0268 · RAM2 封装布局,TabletInternal,black,1,174.86855637508097,10.0,14.0,1.25,Schematic internal layout
SW2-0269,UFS1Package,SW2-0269 · UFS1 封装布局,TabletInternal,black,1,125.88958735506799,12.0,10.0,1.0500000000000007,Schematic internal layout
SW2-0270,UFS2Package,SW2-0270 · UFS2 封装布局,TabletInternal,black,1,125.88958735506804,12.0,10.0,1.0500000000000007,Schematic internal layout
SW2-0271,WiFiPackage,SW2-0271 · WiFi 封装布局,TabletInternal,black,1,118.68432961007125,9.0,12.0,1.0999999999999996,Schematic internal layout
SW2-0272,PMICPackage,SW2-0272 · PMIC 封装布局,TabletInternal,black,1,53.1001028450615,7.0,8.0,0.9499999999999993,Schematic internal layout
SW2-0273,SoCMark,SW2-0273 · NVIDIA,TabletInternal,white,6,0.15167080031938135,13.033011744966444,2.8187921463087235,0.012000200000000127,Approximate exterior detail; published envelope dimensions
SW2-0274,MemoryShield,SW2-0274 · 金属屏蔽盖,TabletInternal,metal,1,141.00222651207258,14.0,36.0,0.28000000000000025,Schematic internal layout
SW2-0275,PowerShield,SW2-0275 · 金属屏蔽盖,TabletInternal,metal,1,33.482226512072536,10.0,12.0,0.28000000000000025,Schematic internal layout
SW2-0276,GameCardCage,SW2-0276 · 游戏卡插座屏蔽罩,TabletInternal,metal,1,555.4853067079144,27.400000000000006,19.0,3.1000000000000005,Schematic internal layout
SW2-0277,GameCardContact1,SW2-0277 · 卡槽触点,TabletInternal,gold,1,0.29687638934211624,0.5499999999999972,6.0,0.08999999999999986,Schematic internal layout
SW2-0278,GameCardContact2,SW2-0278 · 卡槽触点,TabletInternal,gold,1,0.29687638934211624,0.5499999999999972,6.0,0.08999999999999986,Schematic internal layout
SW2-0279,GameCardContact3,SW2-0279 · 卡槽触点,TabletInternal,gold,1,0.29687638934211624,0.5499999999999972,6.0,0.08999999999999986,Schematic internal layout
SW2-0280,GameCardContact4,SW2-0280 · 卡槽触点,TabletInternal,gold,1,0.29687638934211624,0.5499999999999972,6.0,0.08999999999999986,Schematic internal layout
SW2-0281,GameCardContact5,SW2-0281 · 卡槽触点,TabletInternal,gold,1,0.29687638934211624,0.5499999999999972,6.0,0.08999999999999986,Schematic internal layout
SW2-0282,GameCardContact6,SW2-0282 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0283,GameCardContact7,SW2-0283 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0284,GameCardContact8,SW2-0284 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0285,GameCardContact9,SW2-0285 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0286,GameCardContact10,SW2-0286 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0287,GameCardContact11,SW2-0287 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0288,GameCardContact12,SW2-0288 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0289,GameCardContact13,SW2-0289 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0290,GameCardContact14,SW2-0290 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0291,GameCardContact15,SW2-0291 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0292,GameCardContact16,SW2-0292 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0293,GameCardContact17,SW2-0293 · 卡槽触点,TabletInternal,gold,1,0.2968763893421188,0.5500000000000114,6.0,0.08999999999999986,Schematic internal layout
SW2-0294,MicrophonePCB,SW2-0294 · 数字麦克风模块小板,TabletInternal,pcb,1,19.41072563597334,5.0,6.0,0.6500000000000004,Schematic internal layout
SW2-0295,MicrophoneCapsule,SW2-0295 · 数字麦克风封装,TabletInternal,metal,1,11.19663621739404,3.5999999999999943,3.5999999999999943,1.1000000000000005,Schematic internal layout
SW2-0296,TopControlFlex,SW2-0296 · 顶部按键与感应器排线,TabletInternal,copper,1,26.901816052303072,68.0,3.3000000000000043,0.11999999999999922,Schematic internal layout
SW2-0297,Passive1,SW2-0297 · 主板阻容芯体,TabletInternal,rubber,1,0.43947422550032345,1.1000000000000014,0.7999999999999972,0.5,Schematic internal layout
SW2-0298,Passive1End-1,SW2-0298 · 器件端帽,TabletInternal,metal,1,0.08390342917352932,0.20000000000000284,0.8400000000000034,0.5,Schematic internal layout
